sample_id,source_file,true_label,transcript,risk_score,category,traffic_light,predicted_label,correct,whisper_latency_s,llm_latency_s,total_latency_s,matched_patterns,pattern_count,strong_hits,medium_hits,error
sample_053,,safe,"caller: Hi, I'm calling from XYZ Delivery Services. I just wanted to confirm that you're expecting a package to be delivered today? receiver: Yeah, I think so. What's the package for again? caller: It's for the new laptop you ordered from our company. receiver: Okay, can you tell me more about the laptop? What's the model number and what's the price I paid for it? caller: Let me check on that real quick. Okay, it says here the model number is LS456 and you paid $1,200 for it. receiver: That soun",0.0,Safe,GREEN,safe,True,0.0,9.1552734375e-05,9.1552734375e-05,,0,,,
sample_054,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Yeah, what's the package for? caller: It says here it's a new laptop you ordered from our website. receiver: I don't remember ordering a laptop. Can you tell me more about it? caller: Let me check. Okay, it says here you ordered a Dell Inspiron 15 5000 series laptop on January 10th. receiver: That doesn't sound right. Can you give me the order number? caller: The order",0.0,Safe,GREEN,safe,True,0.0,9.846687316894531e-05,9.846687316894531e-05,,0,,,
sample_055,,safe,"caller: Hi, I'm calling to confirm the delivery of the new laptop I ordered online. receiver: Oh, yeah! I've been waiting for that call. What's the order number? caller: It's #1234. receiver: Okay, let me check on that. Can you tell me what payment method you used for this order? caller: I used my Visa credit card. receiver: Alright, and can you verify the billing address on file? caller: It's 123 Main St, Anytown USA 12345. receiver: Okay, that all checks out. When did you place the order? call",0.0,Safe,GREEN,safe,True,0.0,7.033348083496094e-05,7.033348083496094e-05,,0,,,
sample_056,,safe,"caller: Hi, I'm calling from XYZ Courier Service. I'm trying to confirm the delivery of a package to your address. receiver: Oh, really? What's the package about? caller: It's a gift from your friend Emily. She ordered it online and we're supposed to deliver it today. receiver: Emily, huh? I don't remember her ordering anything for me. Can you tell me more about the gift? caller: Let me check... Okay, it says here that it's a book titled ""The Art of Cooking"". Does that sound familiar to you? rec",2.0,Mixed,GREEN,safe,True,0.0,9.1552734375e-05,9.1552734375e-05,suspicious,1,,suspicious,
sample_057,,safe,"caller: Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that your package will be delivered today between 2-4 PM. receiver: Okay, can you tell me what's in the package? caller: Let me check. Ah yes, it says here that it's a parcel containing a book. receiver: What's the title of the book? caller: Um, let me see... Ah yes, it's ""The History of Modern Art"". receiver: That sounds interesting. Can you give me the tracking number so I can track it online? caller: Of course! The tr",0.0,Safe,GREEN,safe,True,0.0,8.58306884765625e-05,8.58306884765625e-05,,0,,,
sample_058,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today between 2-5 pm. receiver: Oh, yeah! I've been waiting for that package for weeks. Can you tell me what's in the package again? caller: Let me check on that for you. Okay, it looks like it's a laptop you ordered from Amazon. receiver: That's weird, I don't remember ordering a laptop from Amazon. Are you sure you have the right person? caller: I apologize for the confusion. Ca",4.0,Mixed,YELLOW,safe,True,0.0,0.00021338462829589844,0.00021338462829589844,amazon | confirm your,2,,amazon | confirm your,
sample_059,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today between 2-4 PM. receiver: Yeah, that's right. What's the package for again? caller: It's for the new smartphone you ordered online. receiver: Okay, and how much did I pay for it again? caller: Let me check... according to our records, you paid $599.99. receiver: Hmm, that sounds about right. Can you tell me more about the delivery process? caller: Absolutely. Our driver will knoc",0.0,Safe,GREEN,safe,True,0.0,7.510185241699219e-05,7.510185241699219e-05,,0,,,
sample_060,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today between 2-5 PM. receiver: Oh, yeah! I've been waiting for that package. Can you tell me what's in the package? caller: Let me check. Okay, it says here that it's a book you ordered from an online retailer. receiver: Hmm, that sounds right. But can you tell me more about the delivery service? Like, how do you guys operate? caller: Sure thing! We partner with various online retaile",0.0,Safe,GREEN,safe,True,0.0,9.393692016601562e-05,9.393692016601562e-05,,0,,,
sample_061,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Oh, really? What's the package for? caller: It's a new laptop you ordered online. receiver: Hmm, I don't remember ordering a laptop. Can you tell me more about it? caller: Let me check. Okay, it says here that you ordered a Dell Inspiron 15 5000 series laptop with a 1-year warranty. receiver: That sounds suspicious. How did I pay for it? caller: According to our record",2.0,Mixed,GREEN,safe,True,0.0,0.00013828277587890625,0.00013828277587890625,suspicious,1,,suspicious,
sample_062,,safe,"caller: Hi, I'm calling to confirm the delivery of your new credit card. Can you please verify your address? receiver: Yeah, sure thing. But can you tell me what company you're with and how you got my number? caller: I'm with XYZ Bank and we got your number from our records. We're just doing a routine check to make sure everything is correct. receiver: Okay, that sounds good. But I've had some issues with scammers calling me lately. Can you tell me the last four digits of my credit card number t",2.0,Mixed,GREEN,safe,True,0.0,0.00011038780212402344,0.00011038780212402344,verify your,1,,verify your,
sample_063,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you're expecting a package today? receiver: Yeah, I think so. What's the package for again? caller: It's a shipment from Amazon. You ordered a new laptop. receiver: Okay, that sounds right. But can you tell me more about the laptop? Like the model number or something? caller: Ah, let me check on that. Okay, it says here it's a Dell Inspiron 15 5000 series. receiver: That does sound right. But how did you get my phon",2.0,Mixed,GREEN,safe,True,0.0,0.00011968612670898438,0.00011968612670898438,amazon,1,,amazon,
sample_064,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you're expecting a package to be delivered today? receiver: Yeah, I think so. What's the package for again? caller: It's for the new laptop you ordered online. receiver: Okay, can you tell me more about the laptop? What's the make and model? caller: It's a Dell Inspiron 15 5000 series. receiver: That sounds right. Can you give me the order number or the tracking number so I can verify it on my end? caller: The order",0.0,Safe,GREEN,safe,True,0.0,8.416175842285156e-05,8.416175842285156e-05,,0,,,
sample_065,,safe,"caller: Hi, I'm calling to confirm the delivery of the package that was supposed to arrive yesterday. receiver: Oh, yeah. What's the package about? caller: It's a birthday gift for my sister. I ordered it from an online store and they said it would be delivered within 3-5 business days. receiver: Okay, let me check on that. Can you give me your order number? caller: Yeah, it's #1234. receiver: Alright, I've checked and it says here that the package was delayed due to weather conditions. You shou",0.0,Safe,GREEN,safe,True,0.0,7.677078247070312e-05,7.677078247070312e-05,,0,,,
sample_066,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Oh, yeah! I've been waiting for that package. But before you tell me the details, can you please tell me how you got my phone number? caller: Uh, it's on the delivery form you filled out when you ordered the product online. receiver: Okay, that makes sense. But how do you know I'm the real owner of this phone number? Maybe someone else ordered something using my number",0.0,Safe,GREEN,safe,True,0.0,9.131431579589844e-05,9.131431579589844e-05,,0,,,
sample_067,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you're available to receive your package today? receiver: Yeah, what's the package for again? caller: It's for the new smartphone you ordered online. receiver: Okay, and can you tell me more about this smartphone? What's the model number? caller: Let me check... okay, it says here it's a Samsung Galaxy S22. receiver: And how much did I pay for it? caller: According to our records, you paid $799.99. receiver: Alright",0.0,Safe,GREEN,safe,True,0.0,8.988380432128906e-05,8.988380432128906e-05,,0,,,
sample_068,,safe,"caller: Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that you're available to receive your package today. receiver: Yeah, I think so. What's the package for again? caller: It's for the new laptop you ordered online. receiver: Okay... can you tell me more about the laptop? Like the model number or something? caller: Let me check on that real quick. Ah yes, it's a Dell Inspiron 15 5000 series. receiver: Hmm, I don't remember ordering that. Can you tell me when I placed the o",0.0,Safe,GREEN,safe,True,0.0,8.225440979003906e-05,8.225440979003906e-05,,0,,,
sample_069,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today. receiver: Yeah, I think so. What's the package number? caller: It's #1234. Can you please confirm your address for me? receiver: Hold on, let me check.  Yeah, that's correct. But can you tell me what's in the package? caller: Let me see... it says here it's a book titled ""The Art of Cooking"". receiver: Okay, that sounds right. But how did I pay for this again? caller: Accor",2.0,Mixed,GREEN,safe,True,0.0,8.821487426757812e-05,8.821487426757812e-05,confirm your,1,,confirm your,
sample_070,,safe,"caller: Hi, I'm calling to confirm the delivery of your new laptop. Can you please verify your address? receiver: Yeah, sure thing. But before that, can you tell me what's the make and model of the laptop I supposedly ordered? caller: Let me check on that. Okay, it says here you ordered a Dell Inspiron 15 5000 series. receiver: Okay, that sounds right. But how did I pay for it? caller: According to our records, you paid with your Visa credit card ending in 2345. receiver: Alright, that's correct",2.0,Mixed,GREEN,safe,True,0.0,0.00010323524475097656,0.00010323524475097656,verify your,1,,verify your,
sample_071,,safe,"caller: Hi, I'm calling to confirm the delivery of my new laptop.  receiver: Oh, yeah! What's the order number?  caller: It's #1234.  receiver: Okay, can you tell me a little bit more about the laptop you ordered?  caller: Yeah, it's a Dell Inspiron 15 5000 series with 16GB RAM and a 1TB hard drive.  receiver: That sounds right. Can you confirm your shipping address for me?  caller: Yeah, it's 123 Main St, Apt 101, New York, NY 10001.  receiver: Alright, everything looks good on our end. You sho",2.0,Mixed,GREEN,safe,True,0.0,7.867813110351562e-05,7.867813110351562e-05,confirm your,1,,confirm your,
sample_072,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today. receiver: Oh, great. I've been waiting for that package. Can you tell me what's in the package? caller: Let me check. Ah, yes. It says here that it's a birthday gift from your aunt. receiver: That's weird. I don't have an aunt. What's the return address on the package? caller: Um, let me see... Okay, it says it's from a store called ""Thoughtful Gifts"" in New York. receiver:",0.0,Safe,GREEN,safe,True,0.0,8.130073547363281e-05,8.130073547363281e-05,,0,,,
sample_073,,safe,"caller: Hi, I'm calling from XYZ Delivery Services. I just wanted to confirm that your package will be delivered today between 2-4 PM. receiver: Oh, great! I've been waiting for that package for weeks. Can you tell me what's in the package? caller: Let me check on that real quick. Okay, it says here that you're receiving a new laptop. receiver: Hmm, that's weird. I don't remember ordering a laptop. Are you sure you have the right person? caller: I apologize for the confusion. Let me verify some ",0.0,Safe,GREEN,safe,True,0.0,9.131431579589844e-05,9.131431579589844e-05,,0,,,
sample_074,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you're expecting a package today. receiver: Yeah, I think so. What's the package for again? caller: It's a laptop you ordered from our online store. receiver: Hmm, I don't remember ordering a laptop. Can you tell me more about it? caller: Sure thing. The order number is #1234 and it was placed on January 10th. receiver: Okay, let me check on that real quick. Can you hold for a second? caller: Of course. receiver: Al",2.0,Mixed,GREEN,safe,True,0.0,0.00011277198791503906,0.00011277198791503906,confirm your,1,,confirm your,
sample_075,,safe,"caller: Hi, I'm calling from XYZ Delivery Company. Can I speak to John please? receiver: Yeah, that's me. Who's this? caller: My name is David and I'm calling to confirm the delivery of your package scheduled for today. receiver: What package? caller: You ordered a new laptop online and it's supposed to arrive today. I just want to make sure someone will be available to sign for it. receiver: I don't remember ordering any laptop. Can you tell me more about the order? caller: Let me check. Okay, ",0.0,Safe,GREEN,safe,True,0.0,8.96453857421875e-05,8.96453857421875e-05,,0,,,
sample_076,,safe,"caller: Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that your package will be delivered today between 2-4 pm. receiver: Oh, yeah! I've been waiting for that package. Can you tell me what's the tracking number again? caller: It's #1234567890. Is that correct? receiver: Yeah, that's correct. But can you tell me what's in the package? caller: Let me check... Okay, it says here that it's a book titled ""The Art of Cooking"". receiver: Hmm, that sounds right. But how did I pay f",0.0,Safe,GREEN,safe,True,0.0,8.273124694824219e-05,8.273124694824219e-05,,0,,,
sample_077,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. Can I speak to John please? receiver: Yeah, that's me. What's this about? caller: We have a package scheduled for delivery to your address today. I just wanted to confirm the details with you. receiver: Okay... what's the package for again? caller: Let me check... says here it's a book order from Amazon. receiver: Hmm, I don't remember ordering any books. Can you tell me more about it? caller: Sure thing! The order number is #1234 and it was pla",2.0,Mixed,GREEN,safe,True,0.0,0.00010776519775390625,0.00010776519775390625,amazon,1,,amazon,
sample_078,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Yeah, I think so. What's the package for again? caller: It's a birthday gift for your wife, correct? receiver: Uh-huh. How did you get my number? caller: We got it from the order form that was filled out online. receiver: Okay, can you tell me what's in the package? caller: Let me check... Ah yes, it says here it's a necklace from Tiffany & Co. receiver: Alright, thank",0.0,Safe,GREEN,safe,True,0.0,7.319450378417969e-05,7.319450378417969e-05,,0,,,
sample_079,,safe,"caller: Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that your package will be delivered today between 2-4 pm. receiver: Okay, what's the package about? caller: It's a laptop you ordered from our website last week. receiver: Hmm, I don't remember ordering a laptop. Can you tell me more about it? caller: Let me check on that. Can you please provide me with your order number so I can look it up? receiver: I don't have the order number. But if you're really from XYZ Delivery ",0.0,Safe,GREEN,safe,True,0.0,9.083747863769531e-05,9.083747863769531e-05,,0,,,
sample_080,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today between 2-4 pm. receiver: Yeah, that's correct. But can you tell me what's in the package? caller: Let me check... okay, it says here that it's a birthday gift from your aunt. receiver: That's weird, I don't have an aunt. Can you give me more information about the package? caller: Well, it was shipped from a store called ""Gifts Galore"" and the tracking number is... receiver: Hold",0.0,Safe,GREEN,safe,True,0.0,8.153915405273438e-05,8.153915405273438e-05,,0,,,
sample_081,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Oh, really? What's the package about? caller: It's a shipment of office supplies you ordered last week. receiver: Hmm, I don't remember ordering anything. Can you tell me more about it? caller: Sure thing. The order number is #1234 and it includes 500 sheets of paper and some pens. receiver: That sounds weird. How did I pay for it? caller: Let me check... Ah, yes. You ",0.0,Safe,GREEN,safe,True,0.0,8.678436279296875e-05,8.678436279296875e-05,,0,,,
sample_082,,safe,"caller: Hi, I'm calling from XYZ Delivery Company. I just wanted to confirm that your package will be delivered today. receiver: Oh, yeah! I've been waiting for that package. Can you tell me a little bit more about the company and how you got my information? caller: Sure thing! We're a reputable delivery company that partners with various online retailers. We got your information from one of our partner companies where you placed an order. receiver: Okay, that sounds good. But can you tell me wh",2.0,Mixed,GREEN,safe,True,0.0,0.00010895729064941406,0.00010895729064941406,amazon,1,,amazon,
sample_083,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today. receiver: Oh, great. What's the package about? caller: It's a shipment of office supplies you ordered online last week. receiver: Okay, can you tell me more about what's in the package? caller: Let me check...  Ah yes, it says here you ordered 500 sheets of paper, a stapler, and a tape dispenser. receiver: That sounds right. But before we proceed, can you tell me what my ac",0.0,Safe,GREEN,safe,True,0.0,9.34600830078125e-05,9.34600830078125e-05,,0,,,
sample_084,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today between 2-4 pm. receiver: Yeah, what's the package for again? caller: It's the laptop you ordered from our website last week. receiver: I don't remember ordering a laptop. Can you tell me more about it? caller: Let me check on that. Can you please provide me with your order number or the email address associated with the order? receiver: Hmm, I think I might have misplaced the or",0.0,Safe,GREEN,safe,True,0.0,9.131431579589844e-05,9.131431579589844e-05,,0,,,
sample_085,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Oh, yeah! I've been waiting for that package. What's the tracking number again? caller: It's #1234567890. receiver: Okay, can you tell me what's in the package? caller: According to our records, it's a book you ordered online. receiver: That sounds right. Can you confirm my address? caller: Yes, it's 123 Main St, Anytown USA. receiver: Alright, thanks for confirming. Y",0.0,Safe,GREEN,safe,True,0.0,6.842613220214844e-05,6.842613220214844e-05,,0,,,
sample_086,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today between 2-4 pm. receiver: Yeah, I got an email about that. Can you tell me more about the package? caller: Sure thing! It's a shipment from Amazon containing a book you ordered. The tracking number is ABC123. receiver: Okay, that sounds right. But can you prove you're really from XYZ Delivery Service? How do you know my name and address? caller: Absolutely! My name is John and I ",2.0,Mixed,GREEN,safe,True,0.0,0.00011110305786132812,0.00011110305786132812,amazon,1,,amazon,
sample_087,,safe,"caller: Hi, I'm calling from XYZ Delivery Services. Can you please confirm your address for the package that's scheduled to be delivered today? receiver: Yeah, what's the package for? caller: It's a laptop you ordered from OnlineMart. receiver: Okay, what's the order number? caller: Let me check... it's #1234. receiver: That sounds right. But can you tell me more about the laptop? What's the model and specs? caller: It's a Dell Inspiron 15 5000 series with 16GB RAM and 512GB SSD. receiver: Alrig",2.0,Mixed,GREEN,safe,True,0.0,9.298324584960938e-05,9.298324584960938e-05,confirm your,1,,confirm your,
sample_088,,safe,"caller: Hi, I'm calling to confirm the delivery of your new phone.  receiver: Okay, what's the order number?  caller: It's #1234.  receiver: Can you tell me more about the phone I supposedly ordered?  caller: Let me check... Ah yes, it's a Samsung Galaxy S22.  receiver: That sounds right. But can you tell me how I paid for it?  caller: According to our records, you paid with your Visa card ending in 1234.  receiver: Okay, that's correct. You know, I was worried this was a scam call.  caller: No,",2.0,Mixed,GREEN,safe,True,0.0,8.273124694824219e-05,8.273124694824219e-05,confirm your,1,,confirm your,
sample_089,,safe,"caller: Hi, I'm calling from XYZ Courier Service. I just wanted to confirm that your package was delivered successfully yesterday. receiver: Yeah, I got a package. But can you tell me more about what's in the package? caller: According to our records, it's a book you ordered online. The tracking number is 1234567890. receiver: Okay, that sounds right. But how did you guys get my phone number? caller: We got it from the shipping information provided by the seller. It's part of our standard delive",2.0,Mixed,GREEN,safe,True,0.0,0.00010347366333007812,0.00010347366333007812,amazon,1,,amazon,
sample_090,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Oh, great. What's the package about? caller: It's a laptop you ordered from our company. The tracking number is #1234. receiver: Hmm, I don't remember ordering a laptop. Can you tell me more about it? caller: Let me check on that.  Okay, it says here that you ordered a Dell laptop on our website last week. receiver: I don't have a computer and I didn't order anything. ",2.0,Mixed,GREEN,safe,True,0.0,0.0001163482666015625,0.0001163482666015625,refund,1,,refund,
sample_091,,safe,"caller: Hi, I'm calling from XYZ Delivery Services. I just wanted to confirm that you're available to receive your package today? receiver: Yeah, I think so. What's the package for again? caller: It's for the new smartphone you ordered online. receiver: Hmm, I don't remember ordering a smartphone. Can you tell me more about it? caller: Let me check on that real quick. Okay, it says here that you ordered an iPhone 13 and it's scheduled to be delivered today between 2-4 pm. receiver: That sounds w",0.0,Safe,GREEN,safe,True,0.0,0.00011086463928222656,0.00011086463928222656,,0,,,
sample_092,,safe,"caller: Hi, I'm calling from XYZ Delivery. I just wanted to confirm that your package will be delivered today. receiver: Yeah, what's the package for? caller: It's a new laptop you ordered online. receiver: Okay, what's the order number? caller: Let me check... it's #1234. receiver: And how much did I pay for it? caller: According to our records, you paid $800. receiver: That sounds right. What time will it be delivered? caller: We're estimating between 2-5 pm today. receiver: Alright, thanks fo",0.0,Safe,GREEN,safe,True,0.0,6.723403930664062e-05,6.723403930664062e-05,,0,,,
sample_093,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you're available to receive a package today? receiver: Yeah, I think so. What's the package for again? caller: It's an order from Amazon. You placed an order on January 10th and it's supposed to arrive today. receiver: Okay, that sounds right. But can you tell me more about what's in the package? caller: Let me check... okay, it says here that it's a book titled ""The Art of Cooking"". Does that sound right to you? re",2.0,Mixed,GREEN,safe,True,0.0,0.00011396408081054688,0.00011396408081054688,amazon,1,,amazon,
sample_094,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today. receiver: Oh, yeah. I didn't order anything. Who is this again? caller: XYZ Delivery Service. We have a package scheduled for delivery to your address today. receiver: What's the package for? caller: It's a gift from someone. The sender wants to remain anonymous. receiver: Okay, can you tell me what's in the package then? caller: Let me check... Ah yes, it says here it's a book.",0.0,Safe,GREEN,safe,True,0.0,7.939338684082031e-05,7.939338684082031e-05,,0,,,
sample_095,,safe,"caller: Hi, I'm calling to confirm the delivery of the package you ordered from our company. receiver: Okay, what's the package about? caller: It's a laptop you ordered online last week. Can you please confirm your address? receiver: Yeah, I think so. But can you tell me more about the laptop? What's the model and price? caller: The model is HP Envy 13 and the price was $999.99. We also have a record of you paying with your credit card. receiver: That sounds right. But how do you know it's reall",2.0,Mixed,GREEN,safe,True,0.0,9.226799011230469e-05,9.226799011230469e-05,confirm your,1,,confirm your,
sample_096,,safe,"caller: Hi, I'm calling from Speedy Delivery. I just wanted to confirm that you're expecting a package today? receiver: Yeah, I think so. What's the package for again? caller: Let me check... okay, it says here it's a birthday gift from your sister. receiver: That sounds right. But can you tell me more about the gift? What is it? caller: Ah, sorry about that. The system doesn't show the details of the gift. But I can assure you it's from your sister and it's scheduled to arrive today. receiver: ",0.0,Safe,GREEN,safe,True,0.0,8.368492126464844e-05,8.368492126464844e-05,,0,,,
sample_097,,safe,"caller: Hi, I'm calling from XYZ Delivery. I just wanted to confirm that you received your package that was supposed to arrive yesterday. receiver: Oh, yeah! I got a package, but I didn't order anything. Can you tell me what's in the package? caller: Let me check on that for you. According to our records, it's a book titled ""The Art of Cooking"". receiver: That sounds weird. I don't remember ordering any books. Can you give me the order number or something? caller: Absolutely! The order number is",0.0,Safe,GREEN,safe,True,0.0,9.036064147949219e-05,9.036064147949219e-05,,0,,,
sample_098,,safe,"caller: Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today. receiver: Oh, really? I didn't order anything. Can you tell me what's in the package? caller: Let me check. Ah, yes. It says here that it's a shipment of office supplies. receiver: Office supplies? I don't remember ordering any office supplies. Can you give me the order number? caller: The order number is #1234. Would you like me to look up the details of the order? receive",0.0,Safe,GREEN,safe,True,0.0,9.059906005859375e-05,9.059906005859375e-05,,0,,,
sample_099,,safe,"caller: Hi, I'm calling from XYZ Delivery Services. I just wanted to confirm that your package is scheduled to arrive today. receiver: Oh, really? What's the package about? caller: Let me check. Ah yes, it says here that you ordered a new laptop from our online store. receiver: Hmm, I don't remember ordering a laptop. Can you tell me more about the order? caller: Of course! The order number is #1234 and it was placed on January 10th. Would you like me to verify the shipping address with you? rec",0.0,Safe,GREEN,safe,True,0.0,8.869171142578125e-05,8.869171142578125e-05,,0,,,
sample_100,,safe,"caller: Hi, I'm calling from XYZ Delivery. I just wanted to confirm that your package will be delivered today between 2-4 pm. receiver: Yeah, that's what the tracking says. But can you tell me more about the package? What's in it? caller: Let me check on that for you. Ah, yes. It's a laptop you ordered from our online store. receiver: Okay, and how did I pay for it? caller: You paid with your Visa credit card. receiver: Alright, and what's the order number? caller: The order number is #1234. rec",0.0,Safe,GREEN,safe,True,0.0,7.414817810058594e-05,7.414817810058594e-05,,0,,,
